name: airQuality
time                           Altitude CO  Humidity ID          Latitude  Longitude   MICS NO  PM1  PM10 PM2.5 POSIX      SecActive SensorModel Temperature topic
----                           -------- --  -------- --          --------  ---------   ---- --  ---  ---- ----- -----      --------- ----------- ----------- -----
2018-11-14T01:15:29.027416825Z 1607.3   155 8.08     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       28.68       airu/offline
2018-11-14T01:15:34.159161877Z 1607.3   155 8.08     30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       28.74       airu/offline
2018-11-14T01:15:39.287488161Z 1607.3   155 8.08     30aea4e9754 40.749818 -111.803977      142 0    0.17 0.17  3751032723 1556892   H2+S2       28.79       airu/offline
2018-11-14T01:15:44.417682946Z 1607.3   155 8.08     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       28.84       airu/offline
2018-11-14T01:15:49.547388219Z 1607.3   153 7.98     30aea4e9754 40.749818 -111.803977      142 0    0.67 0.5   3751032723 1556892   H2+S2       28.91       airu/offline
2018-11-14T01:15:54.677614434Z 1607.3   154 7.98     30aea4e9754 40.749818 -111.803977      142 0.17 1.33 0.33  3751032723 1556892   H2+S2       28.96       airu/offline
2018-11-14T01:15:59.807463448Z 1607.3   154 7.98     30aea4e9754 40.749818 -111.803977      142 0    0.5  0     3751032723 1556892   H2+S2       29.02       airu/offline
2018-11-14T01:16:04.937424829Z 1607.3   155 7.88     30aea4e9754 40.749818 -111.803977      142 0    0.5  0     3751032723 1556892   H2+S2       29.07       airu/offline
2018-11-14T01:16:10.06765191Z  1607.3   154 7.88     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       29.12       airu/offline
2018-11-14T01:16:15.197556454Z 1607.3   155 7.88     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       29.19       airu/offline
2018-11-14T01:16:20.327618468Z 1607.3   153 7.88     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       29.27       airu/offline
2018-11-14T01:16:25.460015993Z 1607.3   154 7.78     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       29.29       airu/offline
2018-11-14T01:16:30.588581382Z 1607.3   155 7.78     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       29.33       airu/offline
2018-11-14T01:16:35.717679731Z 1607.3   153 7.78     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       29.39       airu/offline
2018-11-14T01:16:40.847513874Z 1607.3   154 7.78     30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       29.44       airu/offline
2018-11-14T01:16:45.978866852Z 1607.3   154 7.78     30aea4e9754 40.749818 -111.803977      142 0    0.33 0.33  3751032723 1556892   H2+S2       29.47       airu/offline
2018-11-14T01:16:51.107483013Z 1607.3   154 7.68     30aea4e9754 40.749818 -111.803977      142 0    0.17 0.17  3751032723 1556892   H2+S2       29.54       airu/offline
2018-11-14T01:16:56.237611843Z 1607.3   154 7.68     30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       29.56       airu/offline
2018-11-14T01:17:01.37000823Z  1607.3   154 7.67     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       29.63       airu/offline
2018-11-14T01:17:06.501240803Z 1607.3   153 7.57     30aea4e9754 40.749818 -111.803977      142 0    0.17 0     3751032723 1556892   H2+S2       29.68       airu/offline
